"County
Name ","District
Name",Co/Dist Code,Site Code,School Site,Total Enrollment,Telephone,Principal,Principal's Email,Mailing Address,Mailing City,Mailing State,Mailing Zip,Physical Address,Physical City,Physical State,Physical Zip,Grades  (Low-High),Certified Staff
CADDO       ,HINTON                        ,08-I161,105,HINTON ES                     ,406,(405) 542-3295,Marcy Derryberry,marcy.derryberry@hintonschools.org,Post Office Box 1036,Hinton,OK,73047,513 North Marion,Hinton,OK,73047,PK-05,32
CADDO       ,HINTON                        ,08-I161,610,HINTON MS                     ,153,(405) 542-3235,Rennie Nickell,rennie.nickell@hintonschools.org,Post Office Box 1036,Hinton,OK,73047,124 W. Park,Hinton,OK,73047,8-Jun,24
CADDO       ,HINTON                        ,08-I161,705,HINTON HS                     ,177,(405) 542-3235,Rennie Nickell,rennie.nickell@hintonschools.org,Post Office Box 1036,Hinton,OK,73047,708 N. Broadway,Hinton,OK,73047,12-Sep,26
CADDO       ,FORT COBB-BROXTON             ,08-I167,105,FORT COBB-BROXTON LOWER ES    ,158,(405) 643-2334,James Biddy,jbiddy@fcbmustangs.com,Post Office Box 130,Fort Cobb,OK,73038,407 N. 6th,Fort Cobb,OK,73038,PK-05,16
CADDO       ,FORT COBB-BROXTON             ,08-I167,505,FORT COBB-BROXTON MS          ,63,(405) 643-2820,James Biddy,jbiddy@fcbmustangs.com,Post Office Box 130,Fort Cobb,OK,73038,430 N. 7TH ST.,Fort Cobb,OK,73038,8-Jun,19
CADDO       ,FORT COBB-BROXTON             ,08-I167,705,FORT COBB-BROXTON HS          ,94,(405) 643-2820,Kyle Lierle,klierle@fcbmustangs.com,Post Office Box 130,Fort Cobb,OK,73038,514 W TOWAKONIE AVE.,Fort Cobb,OK,73038,12-Sep,14
CADDO       ,BINGER-ONEY                   ,08-I168,105,BINGER-ONEY ES                ,227,(405) 656-2304,Lisa King,lking@binger-oney.k12.ok.us,Post Office Box 280,Binger,OK,73009,323 S. Apache,Binger,OK,73009,PK-08,27
CADDO       ,BINGER-ONEY                   ,08-I168,705,BINGER-ONEY HS                ,111,(405) 656-2304,Kevin Brown,kbrown@binger-oney.k12.ok.us,Post Office Box 280,Binger,OK,73009,323 S. Apache,Binger,OK,73009,12-Sep,19
CANADIAN    ,RIVERSIDE                     ,09-C029,105,RIVERSIDE PUBLIC SCHOOL       ,177,(405) 262-2907,David Garner,dgarner@riverside.k12.ok.us,4800 East Foreman Street,El Reno,OK,73036,4800 East Foreman Street,El Reno,OK,73036,PK-08,15
CANADIAN    ,BANNER                        ,09-C031,105,BANNER PUBLIC SCHOOL          ,228,(405) 262-0598,Larry York,ljyork68@banner.k12.ok.us,2455 North Banner Road,El Reno,OK,73036,2455 North Banner Road,El Reno,OK,73036,PK-08,18
CANADIAN    ,DARLINGTON                    ,09-C070,105,DARLINGTON PUBLIC SCHOOL      ,250,(405) 262-0137,Cheryl Garrison,cgarrison@darlington.k12.ok.us,4408 North Highway 81,El Reno,OK,73036,4408 North Highway 81,El Reno,OK,73036,PK-08,15
CANADIAN    ,MAPLE                         ,09-C162,105,MAPLE PUBLIC SCHOOL           ,167,(405) 262-5647,Shana Thiel,sthiel@maple.k12.ok.us,904 South Maple Road,Calumet,OK,73014,904 South Maple Road,Calumet,OK,73014,PK-08,18
CANADIAN    ,PIEDMONT                      ,09-I022,105,PIEDMONT ES                   ,515,(405) 373-2353,Andrew Graham,andrew.graham@piedmontschools.org,1011 Piedmont Road North,Piedmont,OK,73078,1011 Piedmont Road North,Piedmont,OK,73078,KG-04,36
CANADIAN    ,PIEDMONT                      ,09-I022,110,PIEDMONT PRIMARY ES           ,253,(405) 373-4848,Jennifer Carver,jennifer.craver@piedmontschools.org,615 Edmond Road Northwest,Piedmont,OK,73078,615 Edmond Road Northwest,Piedmont,OK,73078,PK-PK,16
CANADIAN    ,PIEDMONT                      ,09-I022,115,STONE RIDGE ES                ,576,(405) 373-4227,Debbie Caywood,debbie.caywood@piedmontschools.org,10000 West Memorial Road,Yukon,OK,73099,10000 West Memorial Road,Yukon,OK,73099,PK-04,37
CANADIAN    ,PIEDMONT                      ,09-I022,120,NORTHWOOD ES                  ,507,(405) 373-5151,Jennifer Warner,jennifer.warner@piedmontschools.org,14100 Northwood Drive,Piedmont,OK,73078,14100 Northwood Drive,Piedmont,OK,73078,KG-04,37
CANADIAN    ,PIEDMONT                      ,09-I022,125,PIEDMONT INTERMEDIATE ES      ,604,(405) 373-5155,Kayleen Wichert,kayleen.wichert@piedmontschools.org,977 Washington Avenue,Piedmont,OK,73078,977 Washington Avenue,Piedmont,OK,73078,6-May,38
CANADIAN    ,PIEDMONT                      ,09-I022,510,PIEDMONT MS                   ,578,(405) 373-1315,Clay Mcdonald,clay.mcdonald@piedmontschools.org,823 Second Street Northwest,Piedmont,OK,73078,823 Second Street Northwest,Piedmont,OK,73078,8-Jul,47
CANADIAN    ,PIEDMONT                      ,09-I022,705,PIEDMONT HS                   ,1050,(405) 373-5011,Trinity Johnson,trinity.johnson@piedmontschools.org,1055 Edmond Road Northwest,Piedmont,OK,73078,1055 Edmond Road Northwest,Piedmont,OK,73078,12-Sep,67
CANADIAN    ,YUKON                         ,09-I027,105,CENTRAL ES                    ,368,(405) 354-2501,Laura Gallagher,laurie.gallagher@yukonps.com,300 South Ninth Street,Yukon,OK,73099,300 South Ninth Street,Yukon,OK,73099,PK-03,31
CANADIAN    ,YUKON                         ,09-I027,110,MYERS ES                      ,352,(405) 354-5252,Ron Brummett,ron.brummett@yukonps.com,1200 South First Street,Yukon,OK,73099,1200 South First Street,Yukon,OK,73099,PK-03,31
CANADIAN    ,YUKON                         ,09-I027,115,SHEDECK ES                    ,367,(405) 354-6601,Diedre Bradley,diedre.bradley@yukonps.com,2100 South Holly Avenue,Yukon,OK,73099,2100 South Holly Avenue,Yukon,OK,73099,PK-03,32
CANADIAN    ,YUKON                         ,09-I027,120,RANCHWOOD ES                  ,407,(405) 354-6616,Kristin Lipe,kristin.lipe@yukonps.com,607 Annawood Drive,Yukon,OK,73099,607 Annawood Drive,Yukon,OK,73099,PK-03,30
CANADIAN    ,YUKON                         ,09-I027,125,SURREY HILLS ES               ,573,(405) 373-1973,Bill Pierce,bill.pierce@yukonps.com,10700 Hastings Avenue,Yukon,OK,73099,10700 Hastings Avenue,Yukon,OK,73099,PK-03,35
CANADIAN    ,YUKON                         ,09-I027,130,PARKLAND ES                   ,345,(405) 354-7786,Lance Haggard,lance.haggard@yukonps.com,2201 South Cornwell Drive,Yukon,OK,73099,2201 South Cornwell Drive,Yukon,OK,73099,PK-03,27
CANADIAN    ,YUKON                         ,09-I027,135,SKYVIEW ES                    ,561,(405) 354-4852,Carla Smith,carla.smith@yukonps.com,650 South Yukon Parkway,Yukon,OK,73099,650 South Yukon Parkway,Yukon,OK,73099,PK-03,43
CANADIAN    ,YUKON                         ,09-I027,140,INDEPENDENCE ES               ,731,(405) 265-1352,Roni Mckee,roni.mckee@yukonps.com,500 East Vandament Avenue,Yukon,OK,73099,500 East Vandament Avenue,Yukon,OK,73099,5-Apr,45
CANADIAN    ,YUKON                         ,09-I027,145,LAKEVIEW ES                   ,650,(405) 265-1342,Scott Hein,scott.hein@yukonps.com,872 South Yukon Parkway,Yukon,OK,73099,872 South Yukon Parkway,Yukon,OK,73099,5-Apr,41
CANADIAN    ,YUKON                         ,09-I027,520,YUKON MS                      ,1940,(405) 354-5274,Diana Lebsack,diana.lebsack@yukonps.com,801 Garth Brooks Boulevard,Yukon,OK,73099,801 Garth Brooks Boulevard,Yukon,OK,73099,8-Jun,124
CANADIAN    ,YUKON                         ,09-I027,705,YUKON HS                      ,2487,(405) 354-6692,Melissa Barlow,melissa.barlow@yukonps.com,1777 South Yukon Parkway,Yukon,OK,73099,1777 South Yukon Parkway,Yukon,OK,73099,12-Sep,152
CANADIAN    ,EL RENO                       ,09-I034,110,HILLCREST ES                  ,321,(405) 262-2396,Lanae Goucher,lgoucher@elrenops.org,Post Office Box 580,El Reno,OK,73036,1302 S Miles,El Reno,OK,73036,PK-KG,30
CANADIAN    ,EL RENO                       ,09-I034,120,LINCOLN LEARNING CTR          ,388,(405) 262-1941,Robin Holley,rholley@elrenops.org,Post Office Box 580,El Reno,OK,73036,425 Mercy Drive,El Reno,OK,73036,4-Mar,35
CANADIAN    ,EL RENO                       ,09-I034,135,ROSE WITCHER ES               ,402,(405) 262-5592,Tiffani Patrick,tpatrick@elrenops.org,Post Office Box 580,El Reno,OK,73036,901 S Williams,El Reno,OK,73036,2-Jan,29
CANADIAN    ,EL RENO                       ,09-I034,510,LESLIE F ROBLYER LEARNING CTR ,379,(405) 262-2700,Carmen Holmes,mbrower@elrenops.org,Post Office Box 580,El Reno,OK,73036,427 SW 27th,El Reno,OK,73036,6-May,29
CANADIAN    ,EL RENO                       ,09-I034,610,ETTA DALE JHS                 ,362,(405) 262-3253,Kim Landers,klanders@elrenops.org,Post Office Box 580,El Reno,OK,73036,601 S Choctaw,El Reno,OK,73036,8-Jul,50
CANADIAN    ,EL RENO                       ,09-I034,705,EL RENO HS                    ,862,(405) 262-3254,Pat Liticker,pliticker@elrenops.org,Post Office Box 580,El Reno,OK,73036,407 South Choctaw,El Reno,OK,73036,12-Sep,77
CANADIAN    ,UNION CITY                    ,09-I057,105,UNION CITY ES                 ,207,(405) 483-5327,Kerri Griggs,kgriggs@unioncity.k12.ok.us,P.O.Box 279,Union City,OK,73090,105 W Division,Union City,OK,73090,PK-08,12
CANADIAN    ,UNION CITY                    ,09-I057,705,UNION CITY HS                 ,114,(405) 483-5326,Todd Carel,tcarel@unioncity.k12.ok.us,P.O.Box 279,Union City,OK,73090,105 W. Division,Union City,OK,73090,12-Sep,9
CANADIAN    ,MUSTANG                       ,09-I069,105,MUSTANG ES                    ,471,(405) 376-2491,Leah Anderson,andersonl@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,400 S Mustang Road,Mustang,OK,73064,PK-04,38
CANADIAN    ,MUSTANG                       ,09-I069,110,MUSTANG VALLEY ES             ,713,(405) 324-2541,Jillian Mitchell,mitchellj@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,3001 S Morgan Road,Oklahoma City,OK,73179,KG-04,42
CANADIAN    ,MUSTANG                       ,09-I069,115,MUSTANG LAKEHOMA ES           ,527,(405) 376-2409,Shawna Carter,carters@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,224 S Clear Springs Road,Mustang,OK,73064,KG-04,29
CANADIAN    ,MUSTANG                       ,09-I069,120,MUSTANG TRAILS ES             ,831,(405) 324-0016,Alisha Suffield,suffielda@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,12025 SW 15th Street,Yukon,OK,73099,PK-04,50
CANADIAN    ,MUSTANG                       ,09-I069,125,MUSTANG CREEK ES              ,653,(405) 324-4567,Susan Dombek,dombeks@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,10821 SW 15th Street,Yukon,OK,73099,PK-04,41
CANADIAN    ,MUSTANG                       ,09-I069,130,MUSTANG EDUCATION CTR         ,286,(405) 376-7322,John Wilson,wilsonjo@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,400 Clear Springs Road,Mustang,OK,73064,PK-PK,9
CANADIAN    ,MUSTANG                       ,09-I069,135,MUSTANG CENTENNIAL ES         ,681,(405) 256-6466,Molly Wilson,wilsonmo@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,700 S Czech Hall Road,Mustang,OK,73064,PK-04,47
CANADIAN    ,MUSTANG                       ,09-I069,140,MUSTANG HORIZON IES           ,770,(405) 256-6282,Holly Mckinney,mckinneyh@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,430 W Forster Road,Mustang,OK,73064,6-May,48
CANADIAN    ,MUSTANG                       ,09-I069,145,CANYON RIDGE IES              ,1052,(405) 256-6955,Kathy Blackwell,blackwellk@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,3600 S Sara Road,Oklahoma City,OK,73099,6-May,60
CANADIAN    ,MUSTANG                       ,09-I069,150,PRAIRIE VIEW ES               ,645,(405) 256-6989,Shanda Cummings,cumingss@mustangps.org,906 S. Heights Drive,Mustang,OK,73064,9201 SW 59th Street,Oklahoma City,OK,73179,PK-04,36
CANADIAN    ,MUSTANG                       ,09-I069,505,MUSTANG MS                    ,791,(405) 376-2448,Kathy Knowles,knowlesk@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,1145 S Heights Drive,Mustang,OK,73064,8-Jul,60
CANADIAN    ,MUSTANG                       ,09-I069,510,MUSTANG NORTH MS              ,946,(405) 324-2236,Christy Bradley,bradleyc@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,10901 SW 15th Street,Yukon,OK,73099,8-Jul,56
CANADIAN    ,MUSTANG                       ,09-I069,705,MUSTANG HS                    ,3073,(405) 376-2404,Teresa Wilkerson,wilkersont@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,801 S Snyder Drive,Mustang,OK,73064,12-Sep,187
CANADIAN    ,CALUMET                       ,09-I076,105,CALUMET ES                    ,179,(405) 893-2222,Lindy Renbarger,lrenbarger@chs.k12.ok.us,Post Office Box 10,Calumet,OK,73014,110 N. Freehome,Calumet,OK,73014,PK-08,24
CANADIAN    ,CALUMET                       ,09-I076,705,CALUMET HS                    ,78,(405) 893-2222,Chuck Hood,hoodc@chs.k12.ok.us,110 N. Freehome,Calumet,OK,73014,110 N. Freehome,Calumet,OK,73014,12-Sep,17
CARTER      ,ZANEIS                        ,10-C072,105,ZANEIS PUBLIC SCHOOL          ,302,(580) 668-2955,Ryan Cole,zaneis@zaneis.k12.ok.us,30515 US Highway 70,Wilson,OK,73463,30515 US Highway 70,Wilson,OK,73463,PK-08,19
CARTER      ,ARDMORE                       ,10-I019,110,CHARLES EVANS ES              ,380,(580) 223-2472,Denise Brunk,dbrunk@ardmoreschools.org,PO Box 1709,Ardmore,OK,73402,1906 Harris,Ardmore,OK,73401,5-Jan,35
CARTER      ,ARDMORE                       ,10-I019,120,JEFFERSON ES                  ,272,(580) 223-2474,Myiesha Antwine,mantwine@ardmoreschools.org,PO Box 1709,Ardmore,OK,73401,333 Carter Street SE,Ardmore,OK,73401,5-Jan,27
CARTER      ,ARDMORE                       ,10-I019,125,LINCOLN ES                    ,414,(580) 223-2477,Lacy Mitchell,lmitchell@ardmoreschools.org,PO Box 1709,Ardmore,OK,73402,615 Stanley SW,Ardmore,OK,73401,5-Jan,32
CARTER      ,ARDMORE                       ,10-I019,135,WILL ROGERS ES                ,406,(580) 223-2482,Johncy Martin,jmartin@ardmoreschools.org,PO Box 1709,Ardmore,OK,73402,1441 N Washington,Ardmore,OK,73401,PK-KG,31
CARTER      ,ARDMORE                       ,10-I019,505,ARDMORE MS                    ,572,(580) 223-2475,Cindy Huddleston,chuddleston@ardmoreschools.org,PO Box 1709,Ardmore,OK,73402,511 Veterans Blvd,Ardmore,OK,73401,8-Jun,56
CARTER      ,ARDMORE                       ,10-I019,705,ARDMORE HS                    ,803,(580) 226-7680,James Falvey,jfalvey@ardmoreschools.org,PO Box 1709,Ardmore,OK,73402,701 Veterans Blvd,Ardmore,OK,73401,12-Sep,77
CARTER      ,SPRINGER                      ,10-I021,105,SPRINGER ES                   ,188,(580) 653-2471,Jason Wright,jwright@springer.k12.ok.us,PO Box 249,Springer,OK,73458,16624 US Hwy 77,Springer,OK,73458,PK-08,21
CARTER      ,SPRINGER                      ,10-I021,705,SPRINGER HS                   ,52,(580) 653-2471,Jason Wright,jwright@springer.k12.ok.us,PO Box 249,Springer,OK,73458,16624 US Hwy 77,Springer,OK,73458,12-Sep,15
CARTER      ,PLAINVIEW                     ,10-I027,105,PLAINVIEW PRIMARY ES          ,429,(580) 223-5757,Lisa Moore,lmoore@plainview.k12.ok.us,1140 South Plainview Road,Ardmore,OK,73401,1140 South Plainview Road,Ardmore,OK,73401,PK-02,33
CARTER      ,PLAINVIEW                     ,10-I027,110,PLAINVIEW INTERMEDIATE ES     ,329,(580) 223-6437,Julie Altom,jaltom@plainview.k12.ok.us,1140 South Plainview Road,Ardmore,OK,73401,1140 South Plainview Road,Ardmore,OK,73401,5-Mar,29
CARTER      ,PLAINVIEW                     ,10-I027,505,PLAINVIEW MS                  ,366,(580) 223-6502,Tim Parhan,tparham@plainview.k12.ok.us,1140 South Plainview Road,Ardmore,OK,73401,1140 South Plainview Road,Ardmore,OK,73401,8-Jun,34
CARTER      ,PLAINVIEW                     ,10-I027,705,PLAINVIEW HS                  ,402,(580) 223-5877,Brian Nickel,bnickel@plainview.k12.ok.us,1140 South Plainview Road,Ardmore,OK,73401,1140 South Plainview Road,Ardmore,OK,73401,12-Sep,44
CARTER      ,LONE GROVE                    ,10-I032,105,LONE GROVE INTERMEDIATE SCHOOL,336,(580) 657-3270,Amy Benson,abenson@lonegrove.k12.ok.us,Post Office Box 1330,Lone Grove,OK,73443,16877 US Highway 77,Lone Grove,OK,73443,5-Mar,32
CARTER      ,LONE GROVE                    ,10-I032,110,LONE GROVE PRIMARY ES         ,421,(580) 657-4367,Tonya Finnerty,tfinn@lonegrove.k12.ok.us,Post Office Box 1330,Lone Grove,OK,73443,54 First Street,Lone Grove,OK,73443,PK-02,32
CARTER      ,LONE GROVE                    ,10-I032,505,LONE GROVE MS                 ,337,(580) 657-3132,Richard Mckee,rmckee@lonegrove.k12.ok.us,Post Office Box 1330,Lone Grove,OK,73443,6362 Meridian Rd,Lone Grove,OK,73443,8-Jun,33
CARTER      ,LONE GROVE                    ,10-I032,705,LONE GROVE HS                 ,386,(580) 657-3133,Chris Sudderth,csudderth@lonegrove.k12.ok.us,Post Office Box 1330,Lone Grove,OK,73443,6218 Meridian Rd,Lone Grove,OK,73443,12-Sep,42
CARTER      ,WILSON                        ,10-I043,105,WILSON ES                     ,262,(580) 668-2355,Clifford Benson,cbenson@wilson.k12.ok.us,1860 Hewitt Road,Wilson,OK,73463,1860 Hewitt Road,Wilson,OK,73463,PK-08,26
CARTER      ,WILSON                        ,10-I043,705,WILSON HS                     ,140,(580) 668-2306,Eric Smith,esmith@wilson.k12.ok.us,1860 Hewitt Road,Wilson,OK,73463,1860 Hewitt Road,Wilson,OK,73463,12-Sep,17
CARTER      ,HEALDTON                      ,10-I055,105,HEALDTON ES                   ,234,(580) 229-1201,Donielle Cantwell,dcantwell@healdtonschools.org,Post Office Box 490,Healdton,OK,73438,3881 Hospital Rd,Healdton,OK,73438,PK-05,18
CARTER      ,HEALDTON                      ,10-I055,505,HEALDTON MS                   ,96,(580) 229-0303,Greg Munholland,gmunholland@healdtonschools.org,Post Office Box 490,Healdton,OK,73438,3933 Hospital Rd,Healdton,OK,73438,8-Jun,17
CARTER      ,HEALDTON                      ,10-I055,705,HEALDTON HS                   ,169,(580) 229-0540,Justin Kana,jkana@healdtonschools.org,Post Office Box 490,Healdton,OK,73438,2763 Texas Street,Healdton,OK,73438,12-Sep,20
CARTER      ,FOX                           ,10-I074,105,FOX ES                        ,215,(580) 673-2083,Mark Williams,mwilliams@foxps.k12.ok.us,Post Office Box 248,Fox,OK,73435,100 Creek Ave,Fox,OK,73435,PK-08,21
CARTER      ,FOX                           ,10-I074,705,FOX HS                        ,89,(580) 673-2082,Brent Phelps,bphelps@foxps.k12.ok.us,Post Office Box 248,Fox,OK,73435,100 Creek Ave,Fox,OK,73435,12-Sep,12
CARTER      ,DICKSON                       ,10-I077,105,DICKSON ES                    ,385,(580) 223-9509,Debby Custer,dcuster@dickson.k12.ok.us,4762 State Highway 199,Ardmore,OK,73401,4762 State Highway 199,Ardmore,OK,73401,PK-02,25
CARTER      ,DICKSON                       ,10-I077,110,DICKSON UPPER ES              ,315,(580) 223-1443,David Gardner,dgardner@dickson.k12.ok.us,4762 State Highway 199,Ardmore,OK,73401,4762 State Highway 199,Ardmore,OK,73401,5-Mar,20
CARTER      ,DICKSON                       ,10-I077,510,DICKSON MS                    ,298,(580) 223-2700,Jason Ward,jward@dickson.k12.ok.us,4762 State Highway 199,Ardmore,OK,73401,4762 State Highway 199,Ardmore,OK,73401,8-Jun,30
CARTER      ,DICKSON                       ,10-I077,705,DICKSON HS                    ,361,(580) 226-0633,Matt Krimmer,mkrimmer@dickson.k12.ok.us,4762 State Highway 199,Ardmore,OK,73401,4762 State Highway 199,Ardmore,OK,73401,12-Sep,34
CHEROKEE    ,LOWREY                        ,11-C010,105,LOWREY PUBLIC SCHOOL          ,148,(918) 456-4053,Cris Wyse,cwyse@lowrey.k12.ok.us,21132 East 640 Road,Tahlequah,OK,74464,21132 East 640 Road,Tahlequah,OK,74464,PK-08,13
CHEROKEE    ,NORWOOD                       ,11-C014,105,NORWOOD PUBLIC SCHOOL         ,146,(918) 478-3092,Diana Garnatz,garnatzd@norwood.k12.ok.us,7966 West 790 Road,Hulbert,OK,74441,7966 West 790 Road,Hulbert,OK,74441,PK-08,19
CHEROKEE    ,WOODALL                       ,11-C021,105,WOODALL PUBLIC SCHOOL         ,493,(918) 456-1581,Ginger Knight,gknight@woodall.k12.ok.us,14090 West 835 Road,Tahlequah,OK,74464,14090 West 835 Road,Tahlequah,OK,74464,PK-08,35
CHEROKEE    ,SHADY GROVE                   ,11-C026,105,SHADY GROVE PUBLIC SCHOOL     ,161,(918) 772-2511,Emmett Thompson,ethompson@shadygrove.k12.ok.us,11042 West Shady Grove Road,Hulbert,OK,74441,11042 West Shady Grove Road,Hulbert,OK,74441,PK-08,16
